age_group,acetaminophen,acetaminophen_intensity,ibuprofen,ibuprofen_intensity,dextromethorphan,dextromethorphan_intensity,guaifenesin,guaifenesin_intensity,phenylephrine,phenylephrine_intensity,chlorpheniramine,chlorpheniramine_intensity,n_actives,total_intensity,suitability_score,is_safe
adult,0,0.0,1,0.8623143237667982,0,0.0,1,0.5502562744134322,1,0.76719214699472,0,0.0,3,2.1797627451749504,0.9705344879229747,1
teen,0,0.0,0,0.0,0,0.0,1,0.9321500781340687,0,0.0,0,0.0,1,0.9321500781340687,0.7727979920384429,1
child,0,0.0,0,0.0,1,0.022246936474347834,0,0.0,1,0.7201227406407014,0,0.0,2,0.7423696771150492,0.7451863456378024,1
teen,1,0.5607226676514605,1,0.08740625931709611,1,0.005056945300190296,0,0.0,0,0.0,0,0.0,3,0.6531858722687469,0.9796308509188597,1
senior,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9361456730345499,1,0.2009638573537872,2,1.137109530388337,0.7643107963747332,1
adult,0,0.0,1,0.9590855858797166,1,0.6891575431232021,1,0.8227641347339044,1,0.9481335396111006,0,0.0,4,3.419140803347924,0.8496825718443148,1
senior,1,0.4349105139713342,1,0.22590846963030142,0,0.0,0,0.0,0,0.0,1,0.1871591618587024,3,0.847978145460338,0.9582217670929845,1
teen,1,0.6694883452764452,1,0.2915483494623402,0,0.0,1,0.4292719303317455,1,0.45723835874919916,1,0.9565391592607212,5,2.8040861430804513,0.5722182609392054,1
child,0,0.0,0,0.0,0,0.0,1,0.9029267821561708,0,0.0,1,0.7277365761368068,2,1.6306633582929777,0.7454060089155241,1
child,1,0.5488744803596967,1,0.29262337248488157,1,0.5590822219571882,1,0.7648148942643183,1,0.4808330682607238,0,0.0,5,2.646228037326808,0.6449134940196115,1
adult,0,0.0,0,0.0,0,0.0,1,0.33140099305202286,1,0.6170739401966071,1,0.4230337207978868,3,1.371508654046517,0.934217870415716,1
child,0,0.0,1,0.29715666598453183,1,0.46513337290814494,1,0.2091607347843738,0,0.0,0,0.0,3,0.9714507736770506,0.8436406502921995,1
teen,1,0.16026917269414298,1,0.7139928572220127,1,0.6609538212460683,1,0.494496586592968,1,0.02035999264794497,1,0.11684611530250166,6,2.166918545705639,0.6260216918438738,1
teen,0,0.0,1,0.9715832432230339,1,0.3729035141518212,0,0.0,1,0.5916133228113051,0,0.0,3,1.93610008018616,0.93979117335711,1
child,1,0.9017096751340242,1,0.11611738401989835,1,0.1866150552828968,0,0.0,1,0.16948158250423329,1,0.4046550210231372,5,1.7785787179641899,0.6001085084377127,1
adult,1,0.8064982548474416,1,0.801099750861679,1,0.6338440435387394,1,0.13060631125818611,0,0.0,1,0.7150255120403157,5,3.087073872546362,0.7469650928129796,1
adult,0,0.0,1,0.57066756921953,0,0.0,1,0.025716884753347435,0,0.0,1,0.8338335580307706,3,1.430218012003648,0.896428825913556,1
teen,0,0.0,1,0.5419222623156786,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5419222623156786,0.7647933399868072,1
child,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5582126653451496,1
teen,0,0.0,0,0.0,1,0.9385230574764545,0,0.0,0,0.0,1,0.496271274888607,2,1.4347943323650614,0.9221996472506466,1
teen,1,0.7338763549170102,0,0.0,1,0.35659333258335724,1,0.04287537821189491,0,0.0,1,0.6396025163189759,4,1.7729475820312381,0.7300460718218443,1
senior,0,0.0,1,0.5037442113189371,1,0.0933513302075154,0,0.0,1,0.48299117502634814,0,0.0,3,1.0800867165528008,0.921410510034297,1
teen,0,0.0,1,0.028963350490241457,1,0.24581442681701138,1,0.5448736281847653,0,0.0,0,0.0,3,0.8196514054920181,0.7855154342699073,1
adult,1,0.25113352058463145,1,0.4017866317938473,1,0.20604439873811653,0,0.0,1,0.4066473448527097,0,0.0,4,1.265611895969305,0.8949352623768743,1
child,0,0.0,1,0.8985265250181589,1,0.6046615617692105,0,0.0,0,0.0,0,0.0,2,1.5031880867873695,0.7728387368770828,1
child,0,0.0,1,0.5773338256930157,0,0.0,0,0.0,1,0.8795958300572205,1,0.7141539113894717,3,2.171083567139708,0.8141571506676054,1
senior,0,0.0,0,0.0,1,0.9409424411196514,1,0.681299614153422,0,0.0,1,0.528627846967574,3,2.1508699022406477,0.8108672383843833,1
senior,1,0.48919033169924675,1,0.06655154893001514,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5557418806292619,0.7576943724884475,1
adult,0,0.0,1,0.9682221452343371,0,0.0,1,0.42021273730570563,1,0.34796495547143336,1,0.030180619598715874,4,1.7665804576101922,0.8296243507910191,1
senior,0,0.0,1,0.23118389114429738,0,0.0,1,0.18043632624765182,0,0.0,0,0.0,2,0.4116202173919492,0.8862319202130537,1
teen,0,0.0,1,0.6655296287882017,0,0.0,0,0.0,1,0.18719160608666174,0,0.0,2,0.8527212348748634,0.7928954116003051,1
teen,1,0.80190764856231,0,0.0,1,0.9501064741177523,1,0.41006077424280274,0,0.0,0,0.0,3,2.162074896922865,0.9264569161178129,1
adult,0,0.0,1,0.1663494923800517,0,0.0,0,0.0,1,0.2165687504407281,0,0.0,2,0.3829182428207798,0.9262841243002861,1
child,0,0.0,1,0.20959896137621992,1,0.9914729251317234,1,0.7466649944999298,0,0.0,1,0.4525827845202153,4,2.4003196655280883,0.7080914642259898,1
adult,0,0.0,0,0.0,1,0.3058445915570509,1,0.14639272446082374,0,0.0,1,0.008964427081833981,3,0.4612017430997086,1.0,1
senior,1,0.14883009520365864,0,0.0,0,0.0,0,0.0,1,0.3208949121636975,1,0.9357896907700368,3,1.405514698137393,0.936428066498872,1
child,0,0.0,0,0.0,1,0.07858564930840661,0,0.0,0,0.0,0,0.0,1,0.07858564930840661,0.7751136353664352,1
child,1,0.725914567010431,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.725914567010431,0.6807015873572033,1
child,0,0.0,1,0.5195686586737175,1,0.12058726757802152,0,0.0,0,0.0,0,0.0,2,0.640155926251739,0.7888306043277039,1
senior,1,0.9258259870632598,1,0.12620103997805132,0,0.0,0,0.0,1,0.7139018745670361,0,0.0,3,1.7659289016083473,0.9033027334840243,1
teen,1,0.8242375163338415,0,0.0,1,0.8860777697972795,0,0.0,1,0.599309920034618,1,0.8493455652585504,4,3.15897077142429,0.8088358375316799,1
teen,1,0.6395823696109467,0,0.0,1,0.7977207431628313,0,0.0,0,0.0,0,0.0,2,1.4373031127737779,0.8402118623226787,1
senior,1,0.19030343550643825,0,0.0,1,0.5944377428262193,1,0.35473255127125203,1,0.37888737627861935,1,0.14171797517130724,5,1.6600790810538362,0.5695432033500918,1
senior,0,0.0,0,0.0,1,0.9448556708639986,0,0.0,1,0.7236970862231922,0,0.0,2,1.6685527570871908,0.7483757591304945,1
adult,1,0.43468515787416984,1,0.7026544388923007,0,0.0,1,0.7553235379990877,0,0.0,1,0.041265159513497074,4,1.9339282942790552,0.8731981961389944,1
adult,1,0.2321084692652261,1,0.2958625951835072,1,0.052241887865967396,0,0.0,0,0.0,0,0.0,3,0.5802129523147007,1.0,1
teen,1,0.7991291076321205,1,0.06355058260160074,0,0.0,0,0.0,0,0.0,0,0.0,2,0.8626796902337213,0.8077130747847727,1
senior,0,0.0,0,0.0,1,0.13972920023420454,1,0.534607282475182,1,0.532519203002295,0,0.0,3,1.2068556857116817,0.9605543993871776,1
adult,1,0.6303391736871015,1,0.3906802512782016,0,0.0,0,0.0,0,0.0,1,0.9666537954131781,3,1.9876732203784813,0.9595311669779981,1
senior,0,0.0,1,0.4437693034929656,0,0.0,1,0.06413169337146529,0,0.0,0,0.0,2,0.5079009968644309,0.8155941773734112,1
senior,1,0.3036138945232417,1,0.4802504297137128,0,0.0,1,0.9060178904444307,0,0.0,0,0.0,3,1.6898822146813852,0.8837874062314678,1
teen,1,0.42923914104976413,0,0.0,0,0.0,1,0.9838074851247348,0,0.0,0,0.0,2,1.413046626174499,0.8967819483770341,1
teen,1,0.1165717330578745,1,0.03965762449763499,0,0.0,1,0.7599165649357943,0,0.0,1,0.8217025467759582,4,1.737848469267262,0.8087002536794438,1
senior,1,0.02553291770142896,1,0.6234209505714023,1,0.4858048284006906,1,0.4356657779740083,1,0.8619886140681353,0,0.0,5,2.4324130887156654,0.5736404782231357,1
child,0,0.0,1,0.16203424917152298,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16203424917152298,0.6957005944221937,1
child,0,0.0,0,0.0,1,0.9748923144925316,0,0.0,1,0.5725124888068874,1,0.9737048509783763,3,2.5211096542777955,0.8373092096950532,1
senior,0,0.0,0,0.0,1,0.3549542896202691,1,0.23620845577809713,0,0.0,1,0.0898215474513282,3,0.6809842928496944,1.0,1
teen,0,0.0,1,0.5490604238370685,1,0.20398618785122746,0,0.0,0,0.0,0,0.0,2,0.753046611688296,0.9265510339525111,1
child,0,0.0,1,0.27413879578172706,1,0.4049855191339805,0,0.0,1,0.5475660284600783,1,0.2439999756514296,4,1.4706903190272156,0.7247305795869385,1
teen,0,0.0,1,0.2014476030460407,1,0.7241089865792641,1,0.962404948739427,0,0.0,1,0.049430496125832835,4,1.9373920344905646,0.7414024465339096,1
child,0,0.0,1,0.2208686677693643,0,0.0,1,0.8455913912726118,1,0.24864745319178705,0,0.0,3,1.3151075122337632,0.8648601484611176,1
senior,0,0.0,1,0.42769170669557066,1,0.45935179177908303,1,0.3174465431690704,0,0.0,0,0.0,3,1.204490041643724,0.9306269761350803,1
adult,1,0.7627289150413087,1,0.5403947313759372,1,0.3029580253933367,0,0.0,0,0.0,1,0.18230492327033843,4,1.7883865950809208,0.830200656926013,1
adult,1,0.47343515319618257,1,0.8248393938066423,1,0.8606834570912706,0,0.0,0,0.0,1,0.7871355803260913,4,2.9460935844201868,0.8162995131213965,1
teen,0,0.0,1,0.7271723877671035,1,0.1221490101263143,1,0.3089229269374467,1,0.47270498606812206,1,0.12952204473566709,5,1.7604713556346536,0.6431553525189256,1
teen,0,0.0,1,0.21188630995935254,0,0.0,1,0.3050762719642649,0,0.0,1,0.08664081344507246,3,0.6036033953686899,1.0,1
child,1,0.09445039436661751,0,0.0,0,0.0,1,0.47362343279637387,0,0.0,0,0.0,2,0.5680738271629914,0.7576532285165102,1
senior,0,0.0,0,0.0,0,0.0,1,0.20237065526634523,0,0.0,0,0.0,1,0.20237065526634523,0.7626843270638458,1
child,1,0.2553924611149607,1,0.570097049411978,0,0.0,1,0.9225335787627629,0,0.0,0,0.0,3,1.7480230892897017,0.8268027237571515,1
senior,0,0.0,0,0.0,1,0.907679797870969,0,0.0,0,0.0,0,0.0,1,0.907679797870969,0.6649827563898811,1
senior,0,0.0,1,0.7424595863894952,1,0.36681480912633413,1,0.9553929360252197,0,0.0,0,0.0,3,2.064667331541049,0.8384088476832736,1
teen,0,0.0,1,0.12421243902203283,0,0.0,0,0.0,1,0.48629625910202723,0,0.0,2,0.6105086981240601,0.8063222723482367,1
adult,0,0.0,0,0.0,1,0.24660062212181644,1,0.1318285203112871,0,0.0,1,0.2049434032551809,3,0.5833725456882844,0.957411298435207,1
adult,0,0.0,0,0.0,0,0.0,1,0.5210071365711693,1,0.21349817328711562,1,0.7319526384113928,3,1.4664579482696776,0.9901490816875093,1
teen,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02366109911994907,0,0.0,1,0.02366109911994907,0.7353905299159937,1
adult,1,0.779284683577158,0,0.0,0,0.0,1,0.3738564210978014,1,0.2916514301696378,0,0.0,3,1.4447925348445971,0.8864402312461722,1
teen,0,0.0,1,0.25968285083964604,1,0.8748918326366457,1,0.8688474141698093,0,0.0,1,0.17188634022510219,4,2.175308437871203,0.7249622236299771,1
child,1,0.45126953946357107,0,0.0,1,0.44986457923427015,1,0.33476827470126347,0,0.0,0,0.0,3,1.2359023933991047,0.840669996433668,1
senior,1,0.4855398934982712,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.4855398934982712,0.7993017887878605,1
adult,1,0.6904316188884956,1,0.224686300508267,0,0.0,1,0.3896951343233819,0,0.0,1,0.5459729304396888,4,1.8507859841598333,0.8939933255874851,1
adult,0,0.0,0,0.0,0,0.0,1,0.9017399957528137,1,0.9341779158310971,1,0.051758094631406126,3,1.887676006215317,0.9602755375952535,1
child,0,0.0,1,0.7436664235608752,0,0.0,0,0.0,0,0.0,1,0.6840409301205185,2,1.4277073536813938,0.8515715274390309,1
child,0,0.0,0,0.0,1,0.46935529764208306,1,0.4119488218990285,0,0.0,1,0.6041610159186798,3,1.4854651354597914,0.8631737074623653,1
adult,1,0.169993139704662,1,0.9743797318484737,0,0.0,1,0.31676559270939164,1,0.5982268513893303,0,0.0,4,2.059365315651857,0.8476725411807493,1
adult,1,0.4818143524031726,1,0.0118573248221856,1,0.21975046042552193,0,0.0,0,0.0,0,0.0,3,0.7134221376508801,1.0,1
teen,0,0.0,0,0.0,1,0.04122525818488609,1,0.6577268618843752,1,0.5006380530146979,0,0.0,3,1.1995901730839593,0.8559167768079294,1
teen,0,0.0,0,0.0,0,0.0,1,0.3235626394543042,0,0.0,1,0.6081985545082684,2,0.9317611939625726,0.7856549938143744,1
adult,0,0.0,0,0.0,0,0.0,1,0.3796772443183274,0,0.0,0,0.0,1,0.3796772443183274,0.8629547224579462,1
teen,1,0.26896473268496934,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.26896473268496934,0.7423137134008121,1
child,0,0.0,1,0.433949948741989,1,0.8945201012940992,0,0.0,1,0.4639191772874297,0,0.0,3,1.7923892273235178,0.880508910690851,1
senior,1,0.5052883693829332,1,0.34127725421749144,1,0.6388448785780151,0,0.0,1,0.6078355107940828,0,0.0,4,2.0932460129725223,0.6561523752873234,1
teen,1,0.4763588013174561,0,0.0,0,0.0,1,0.435082400187802,1,0.21941819633407333,0,0.0,3,1.1308593978393313,0.9682536129512301,1
senior,1,0.8119223931147608,1,0.7672537642780883,1,0.4091191905343403,1,0.6009893509718988,0,0.0,1,0.41808198405708763,5,3.007366682956176,0.5953918816029864,1
teen,0,0.0,0,0.0,1,0.8540025728885403,1,0.7610666332932746,0,0.0,0,0.0,2,1.6150692061818148,0.8423688313120274,1
adult,0,0.0,0,0.0,1,0.18246367395422136,1,0.613889158467971,1,0.687961854976829,0,0.0,3,1.4843146873990214,1.0,1
teen,0,0.0,0,0.0,1,0.3384205824136547,1,0.9907356301864868,1,0.17310551612341907,1,0.1390549758868579,4,1.6413167046104182,0.7605001735328356,1
senior,1,0.047934346256127025,0,0.0,1,0.663785063411178,0,0.0,1,0.7849292194332982,1,0.8977708472032311,4,2.3944194763038342,0.7044588916160904,1
senior,0,0.0,1,0.30975943445029575,1,0.7278843762321502,0,0.0,0,0.0,0,0.0,2,1.037643810682446,0.7116614342368778,1
adult,1,0.803087987922938,0,0.0,0,0.0,0,0.0,1,0.9326820133488246,0,0.0,2,1.7357700012717627,0.9136200691448509,1
senior,1,0.4937094618672936,0,0.0,1,0.6489781835329382,0,0.0,0,0.0,1,0.23200504928629895,3,1.374692694686531,0.8412280823888018,1
adult,1,0.06653538200291187,0,0.0,0,0.0,1,0.698968315848152,1,0.6826598013828671,1,0.12271977026082148,4,1.5708832694947525,0.9124776773628727,1
adult,1,0.44038292396571,0,0.0,0,0.0,1,0.3378011353756095,1,0.2165013110090217,1,0.8796515128552946,4,1.8743368832056357,0.9125400842180453,1
senior,0,0.0,0,0.0,0,0.0,1,0.36401088619669464,1,0.33192708554866013,0,0.0,2,0.6959379717453548,0.8978556805478094,1
child,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2957399722641785,0,0.0,1,0.2957399722641785,0.7623620434905363,1
senior,0,0.0,1,0.003023838940545698,1,0.8601540792554397,1,0.36013855146272633,1,0.6226285874034212,0,0.0,4,1.845945057062133,0.7257571000045077,1
senior,1,0.18835540309183496,0,0.0,0,0.0,0,0.0,1,0.9504154486577878,0,0.0,2,1.138770851749623,0.8164884754938672,1
teen,1,0.449059565268353,0,0.0,0,0.0,0,0.0,1,0.8319602534803109,1,0.3896825019747101,3,1.670702320723374,0.9249185364232104,1
senior,0,0.0,1,0.6138818180949093,1,0.8695563798071619,0,0.0,1,0.2228804748929596,1,0.16005667581022287,4,1.8663753486052537,0.8202233039615711,1
teen,0,0.0,0,0.0,1,0.5909698253680963,1,0.11991232699417465,0,0.0,0,0.0,2,0.7108821523622709,0.9518269053905466,1
teen,1,0.942104217703019,1,0.979665604386878,0,0.0,0,0.0,1,0.5484305815889517,0,0.0,3,2.4702004036788487,0.8978417003539332,1
senior,0,0.0,1,0.6189398431284622,0,0.0,1,0.743457812368396,1,0.08640514099829621,0,0.0,3,1.4488027964951544,0.9060578149285703,1
adult,0,0.0,0,0.0,1,0.5863359866823876,0,0.0,0,0.0,0,0.0,1,0.5863359866823876,0.7915603760269927,1
child,0,0.0,1,0.4769810655442792,1,0.2273327019680862,1,0.06703596029429604,1,0.9203256328940257,1,0.5264938768054808,5,2.218169237506168,0.574737033135216,1
senior,1,0.5469912438603752,1,0.13120511917114797,0,0.0,1,0.7648164619750617,0,0.0,0,0.0,3,1.4430128250065848,0.849477735042068,1
senior,1,0.6613406304745916,1,0.7975830912115357,1,0.8822880699911917,0,0.0,0,0.0,0,0.0,3,2.3412117916773187,0.8711188941024132,1
adult,1,0.2679303792186234,0,0.0,1,0.7341389969763297,1,0.9337188283952446,0,0.0,1,0.8955926936156936,4,2.8313808982058912,0.873403824258915,1
teen,1,0.634550792870793,0,0.0,1,0.5870377500652576,1,0.24658427786271675,0,0.0,1,0.6808751735068107,4,2.149047994305578,0.7839005930272697,1
adult,0,0.0,0,0.0,0,0.0,1,0.8033889390742226,1,0.8540466576145231,1,0.4260952827770067,3,2.0835308794657523,0.9885094119034317,1
adult,1,0.12545554585082253,1,0.28629417413250347,0,0.0,1,0.5312950381357128,1,0.1250964606539854,0,0.0,4,1.0681412187730241,0.7681981423348097,1
teen,0,0.0,1,0.914480098100903,0,0.0,1,0.8370777120885826,0,0.0,0,0.0,2,1.7515578101894858,0.7878978558233962,1
senior,0,0.0,1,0.4595707552875671,0,0.0,0,0.0,1,0.17461275528268982,1,0.05547015541433553,3,0.6896536659845924,0.8839060825177565,1
adult,0,0.0,1,0.9406837571049979,0,0.0,1,0.2798734235045073,1,0.4510796004116565,1,0.32977902250183133,4,2.0014158035229928,0.9487394927127751,1
adult,0,0.0,0,0.0,1,0.31379257542089434,1,0.2939779536068339,1,0.2441328898186943,1,0.04832696448678209,4,0.9002303833332046,0.9471393872884124,1
senior,1,0.7097573885001629,0,0.0,0,0.0,1,0.36547628653270403,1,0.39007614255225354,1,0.17848908078198444,4,1.643798898367105,0.7658079622076581,1
senior,1,0.6771287724232359,0,0.0,1,0.6611825381029137,0,0.0,1,0.7999521906689708,1,0.6737387627985835,4,2.812002263993704,0.7128375173295687,1
child,1,0.19425972710115003,1,0.7117966897977236,1,0.3218581376367037,1,0.483907262001984,0,0.0,0,0.0,4,1.7118218165375612,0.7604857147929588,1
adult,1,0.20925820879661383,1,0.756697054988657,0,0.0,1,0.20892917429816782,1,0.5726416903486506,1,0.8673831229029181,5,2.6149092513350074,0.624690541263245,1
child,0,0.0,1,0.024271768666847215,1,0.7059934355591374,0,0.0,1,0.31269466408569035,0,0.0,3,1.042959868311675,0.7539684931549138,1
teen,1,0.6523037686520657,1,0.2299561016241074,0,0.0,0,0.0,0,0.0,1,0.743723601193962,3,1.6259834714701351,0.8572822814987051,1
senior,1,0.39527252082251674,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5293015989158428,2,0.9245741197383596,0.7619265580906469,1
senior,0,0.0,0,0.0,1,0.0013877040824451514,1,0.8816156025628245,1,0.16298296060381168,0,0.0,3,1.0459862672490812,0.9966347092872944,1
child,0,0.0,1,0.40875629314420014,0,0.0,1,0.7283984104246036,0,0.0,1,0.11188107925530943,3,1.2490357828241132,0.9051214532589611,1
adult,1,0.7737512575524629,0,0.0,0,0.0,1,0.6860119682205633,1,0.5824747337468178,1,0.47238038156111584,4,2.51461834108096,0.7277798257237115,1
teen,0,0.0,1,0.26972140838555614,0,0.0,0,0.0,0,0.0,0,0.0,1,0.26972140838555614,0.8793443575041366,1
adult,0,0.0,0,0.0,0,0.0,1,0.4662338636212031,1,0.23302548784194643,0,0.0,2,0.6992593514631495,0.934824020529785,1
adult,0,0.0,0,0.0,1,0.26048232217204104,0,0.0,0,0.0,0,0.0,1,0.26048232217204104,0.9569762683509615,1
child,0,0.0,0,0.0,1,0.6951418109430347,1,0.4748459162163283,0,0.0,1,0.4896371451377295,3,1.6596248722970925,0.8843337436595599,1
adult,1,0.7151388415772193,1,0.7514692921308407,0,0.0,1,0.572699462400065,0,0.0,0,0.0,3,2.039307596108125,0.9823453717935662,1
child,1,0.06398630258694227,0,0.0,0,0.0,1,0.25169133349776474,0,0.0,1,0.552066633959934,3,0.867744270044641,0.8701020263926379,1
senior,0,0.0,0,0.0,0,0.0,1,0.9716664332955354,0,0.0,1,0.25396738268744856,2,1.225633815982984,0.8515308060330115,1
senior,1,0.028526659416311162,0,0.0,1,0.2046753826002068,1,0.5862558758193521,1,0.9140188845429842,0,0.0,4,1.7334768023788543,0.7362361663782466,1
senior,1,0.2265240297042429,0,0.0,0,0.0,1,0.07969524391181237,1,0.7305733191807029,1,0.6394161761664552,4,1.6762087689632132,0.7802363304465463,1
teen,0,0.0,1,0.0645525423407377,0,0.0,0,0.0,1,0.5412291872735168,1,0.6521391846347318,3,1.2579209142489862,1.0,1
teen,1,0.20489137697429416,1,0.7497811401758349,0,0.0,1,0.42659725965845263,0,0.0,1,0.3086896720518819,4,1.6899594488604635,0.8834421388655904,1
adult,0,0.0,0,0.0,1,0.5353880493082667,0,0.0,0,0.0,0,0.0,1,0.5353880493082667,0.7899416982687504,1
child,1,0.2988664848471211,1,0.623137565091401,0,0.0,1,0.11680947700694366,1,0.7446524978690082,1,0.8958286950085214,5,2.679294719822995,0.5466516755155024,1
adult,1,0.08801263060406572,1,0.9257299274639256,1,0.2828660474741417,1,0.6300357888469418,1,0.5394039420708537,0,0.0,5,2.4660483364599286,0.727544637603309,1
senior,0,0.0,1,0.3108001913677305,0,0.0,0,0.0,1,0.5172382677633208,0,0.0,2,0.8280384591310513,0.8286927635634544,1
adult,1,0.7084883325547174,0,0.0,0,0.0,0,0.0,1,0.058872363957495955,1,0.03277602169518279,3,0.8001367182073962,1.0,1
adult,1,0.05312528603262856,0,0.0,1,0.3406202425522099,0,0.0,1,0.7545011430828269,1,0.5591999846330435,4,1.707446656300709,0.7911049554625433,1
adult,0,0.0,1,0.9552386312170758,1,0.4796958457452247,0,0.0,1,0.7550251723428566,1,0.5460047794955329,4,2.73596442880069,0.8219315236757571,1
senior,0,0.0,0,0.0,1,0.11219198627005667,1,0.6530136374681427,1,0.4428114622355096,0,0.0,3,1.208017085973709,0.8023066522848176,1
child,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7361843367198353,1,0.976729208959433,2,1.7129135456792683,0.7781679079177624,1
adult,0,0.0,1,0.6984601102807934,1,0.27105143899040585,0,0.0,0,0.0,1,0.3158343008489285,3,1.2853458501201276,1.0,1
senior,0,0.0,1,0.8443453183071064,1,0.17796189183215927,0,0.0,1,0.46078621710302603,1,0.17175797243810453,4,1.6548513996803962,0.7214193192105398,1
teen,0,0.0,0,0.0,0,0.0,1,0.828467612153236,1,0.10732367496760864,1,0.8811653705365221,3,1.8169566576573668,0.9573816395273189,1
child,0,0.0,0,0.0,0,0.0,1,0.30096044477571426,1,0.1574809526457822,0,0.0,2,0.4584413974214965,0.8307015178409757,1
senior,0,0.0,1,0.15661478719148014,1,0.23286464238461757,1,0.6437046857587561,0,0.0,0,0.0,3,1.0331841153348538,0.9021418147607018,1
adult,1,0.3088302851453919,0,0.0,1,0.3534902429520249,1,0.1186821906934753,1,0.9135526082232533,0,0.0,4,1.6945553270141454,0.8411913443661665,1
senior,1,0.6670640443683408,0,0.0,1,0.7530587233590571,0,0.0,0,0.0,0,0.0,2,1.4201227677273978,0.8295241759725084,1
child,1,0.2883943575955846,0,0.0,0,0.0,1,0.6435227590086696,1,0.5488454653866934,1,0.712062421704757,4,2.1928250036957047,0.668056252560606,1
adult,0,0.0,1,0.8909301723389209,0,0.0,1,0.8605439418757604,0,0.0,1,0.5783501826842783,3,2.3298242968989595,0.9579949031250712,1
teen,1,0.3802906451812399,1,0.08316763929827009,0,0.0,0,0.0,0,0.0,0,0.0,2,0.46345828447951,0.9123423128558137,1
teen,1,0.631193584801108,1,0.9255518428646536,0,0.0,0,0.0,0,0.0,0,0.0,2,1.5567454276657617,0.7669274547412902,1
teen,1,0.43191344204980187,0,0.0,1,0.7665167022054318,0,0.0,1,0.35791378860909717,0,0.0,3,1.5563439328643307,0.9163870995423702,1
senior,1,0.49782649172771665,0,0.0,1,0.7510066874526711,1,0.10680918742571088,0,0.0,0,0.0,3,1.3556423666060986,0.8178116762973279,1
child,1,0.25016056987677715,0,0.0,1,0.41167164560629976,0,0.0,0,0.0,0,0.0,2,0.6618322154830769,0.7023891901824807,1
teen,0,0.0,0,0.0,1,0.7676293648651642,1,0.25395124749076825,1,0.6377587257212839,1,0.9626269090301638,4,2.62196624710738,0.6738796155096101,1
adult,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.006840002412203061,1,0.006840002412203061,0.8365725977777638,1
adult,0,0.0,0,0.0,1,0.3543639246462331,1,0.2974846233948003,0,0.0,0,0.0,2,0.6518485480410334,0.8075082543200043,1
adult,0,0.0,1,0.41753871333175974,0,0.0,1,0.29068146041975695,1,0.7559984296262344,1,0.7918134299021277,4,2.2560320332798787,0.860588497605586,1
senior,1,0.7039959455116928,1,0.06080041994450791,1,0.2714972578301712,1,0.3840913065621101,0,0.0,1,0.5406320428451067,5,1.9610169726935887,0.6275792061927021,1
child,0,0.0,0,0.0,0,0.0,1,0.6455120226927591,0,0.0,1,0.20482550254659193,2,0.850337525239351,0.8217801675103105,1
child,1,0.6654360057237939,1,0.045857192038002426,0,0.0,0,0.0,0,0.0,1,0.9396417204161861,3,1.6509349181779824,0.7406542062788611,1
teen,1,0.17461613120316555,0,0.0,1,0.07502121038958942,0,0.0,0,0.0,0,0.0,2,0.24963734159275497,0.8741642371955615,1
child,0,0.0,1,0.5282899733060259,1,0.9349490438330503,0,0.0,1,0.05196973208061695,1,0.02319702085281672,4,1.5384057700725098,0.6684715492048409,1
adult,0,0.0,0,0.0,0,0.0,1,0.21719836073046572,1,0.4160176108531468,1,0.6393918138719783,3,1.2726077854555908,0.9467125508215082,1
adult,0,0.0,1,0.1321781544019861,1,0.08910397326752695,1,0.7684837869532446,0,0.0,0,0.0,3,0.9897659146227576,0.9505185061433978,1
senior,1,0.6697524950076565,0,0.0,1,0.23370384448229575,1,0.20685426533981233,0,0.0,0,0.0,3,1.1103106048297646,0.9125266882896964,1
adult,1,0.313545262541725,0,0.0,1,0.44985802465849767,1,0.709434883018123,1,0.927113649250294,1,0.692732516113954,5,3.0926843355825935,0.6793732534584559,1
child,1,0.029865359219214183,1,0.782523930905541,0,0.0,0,0.0,1,0.2210454607874346,0,0.0,3,1.0334347509121897,0.8654317861265425,1
adult,0,0.0,1,0.8476481851945983,1,0.5670407442022483,1,0.634975887809769,1,0.2010152822397201,0,0.0,4,2.2506800994463356,0.7833976299663623,1
teen,0,0.0,1,0.8946207903139421,1,0.6139844161319006,1,0.2036634237523759,1,0.11075207438776291,0,0.0,4,1.8230207045859816,0.868611335192666,1
senior,0,0.0,0,0.0,1,0.14022346355229132,1,0.06587929954332328,1,0.4739039968582981,1,0.6703718679436713,4,1.350378627897584,0.8509695929928772,1
senior,0,0.0,1,0.7264245995535598,1,0.7489069375818016,1,0.7048689607829912,0,0.0,1,0.5746969685632186,4,2.7548974664815713,0.6684784203801561,1
